142.3	119.5	150.1	125.9
150.1	125.9	157.9	132.3
157.9	132.3	165.7	138.7
165.7	138.7	173.6	145.1
173.6	145.1	181.3	151.5
181.3	151.5	188.9	158.2
188.9	158.2	196.4	164.9
196.4	164.9	204	171.6
204	171.6	211.5	178.3
211.5	178.3	219.1	185
219.1	185	226.7	191.7
226.7	191.7	234.2	198.4
234.2	198.4	241.7	205.2
241.7	205.2	249.2	211.9
249.2	211.9	256.9	218.3
256.9	218.3	265.1	224.3
265.1	224.3	273.4	230
273.4	230	281.7	235.8
281.7	235.8	289.9	241.6
289.9	241.6	298.1	247.6
298.1	247.6	306.2	253.6
306.2	253.6	314.3	259.6
314.3	259.6	322.3	265.7
322.3	265.7	330.4	271.7
330.4	271.7	338.7	277.5
338.7	277.5	347.1	283.1
347.1	283.1	355.5	288.6
355.5	288.6	363.9	294.2
363.9	294.2	372.3	299.9
372.3	299.9	380.7	305.4
380.7	305.4	389.2	310.8
389.2	310.8	397.8	316.1
397.8	316.1	406.4	321.4
406.4	321.4	414.9	326.8
414.9	326.8	423.5	332.2
423.5	332.2	432	337.6
432	337.6	440.5	343
440.5	343	449	348.4
449	348.4	457.6	353.8
457.6	353.8	466.1	359.2
466.1	359.2	474.6	364.6
474.6	364.6	483.1	370
483.1	370	491.7	375.4
491.7	375.4	500.2	380.8
500.2	380.8	508.7	386.2
508.7	386.2	517.2	391.6
517.2	391.6	525.7	397.1
525.7	397.1	534.2	402.5
534.2	402.5	542.7	408
542.7	408	551.2	413.4
551.2	413.4	559.7	418.9
559.7	418.9	568.2	424.3
568.2	424.3	576.7	429.7
576.7	429.7	585.2	435.2
585.2	435.2	593.6	440.7
593.6	440.7	602	446.4
602	446.4	610.3	452.1
610.3	452.1	618.7	457.7
618.7	457.7	627	463.4
627	463.4	635.4	469
635.4	469	643.7	474.7
643.7	474.7	652.1	480.3
652.1	480.3	660.5	485.9
660.5	485.9	668.8	491.6
668.8	491.6	677.1	497.4
677.1	497.4	685.3	503.2
685.3	503.2	693.5	509.1
693.5	509.1	701.7	515.1
701.7	515.1	709.7	521.1
709.7	521.1	717.7	527.3
717.7	527.3	725.6	533.6
725.6	533.6	733.4	540
733.4	540	741.1	546.6
741.1	546.6	748.7	553.2
748.7	553.2	756.4	559.8
756.4	559.8	764	566.3
764	566.3	771.7	572.8
771.7	572.8	779.4	579.4
779.4	579.4	787.1	585.9
787.1	585.9	794.8	592.4
794.8	592.4	802.5	599
802.5	599	810.2	605.5
810.2	605.5	817.9	612
817.9	612	825.6	618.5
825.6	618.5	833.3	625
833.3	625	841.1	631.5
841.1	631.5	848.8	638
848.8	638	856.5	644.5
856.5	644.5	864.2	651
864.2	651	871.9	657.5
871.9	657.5	879.6	664
879.6	664	887.3	670.5
887.3	670.5	895	677.1
895	677.1	902.6	683.7
902.6	683.7	910.3	690.3
910.3	690.3	917.9	696.8
917.9	696.8	925.6	703.4
925.6	703.4	933.3	710
933.3	710	940.9	716.5
940.9	716.5	948.6	723
948.6	723	956.4	729.5
956.4	729.5	964.1	736
964.1	736	971.8	742.5
971.8	742.5	979.5	749.1
979.5	749.1	987.2	755.6
987.2	755.6	994.9	762.1
994.9	762.1	1002.6	768.6
1002.6	768.6	1010.3	775.1
1010.3	775.1	1018	781.6
1018	781.6	1025.7	788.1
1025.7	788.1	1033.5	794.7
1033.5	794.7	1041.2	801.2
1041.2	801.2	1048.9	807.7
1048.9	807.7	1056.6	814.2
1056.6	814.2	1064.3	820.7
1064.3	820.7	1072	827.2
1072	827.2	1079.7	833.7
1079.7	833.7	1087.4	840.3
1087.4	840.3	1095.1	846.8
1095.1	846.8	1102.8	853.3
1102.8	853.3	1110.5	859.8
1110.5	859.8	1118.2	866.3
1118.2	866.3	1125.9	872.8
1125.9	872.8	1133.6	879.4
1133.6	879.4	1141.3	885.9
1141.3	885.9	1149	892.4
1149	892.4	1156.7	898.9
1156.7	898.9	1164.4	905.4
1164.4	905.4	1172.1	911.9
1172.1	911.9	1179.8	918.5
1179.8	918.5	1187.5	925
1187.5	925	1195.3	931.5
1195.3	931.5	1203	938
1203	938	1210.7	944.5
1210.7	944.5	1218.4	951
1218.4	951	1226.1	957.6
1226.1	957.6	1233.8	964.1
1233.8	964.1	1241.5	970.6
1241.5	970.6	1249.2	977.1
1249.2	977.1	1256.9	983.6
1256.9	983.6	1264.6	990.1
1264.6	990.1	1272.3	996.6
1272.3	996.6	1280	1003.1
1280	1003.1	1287.8	1009.6
1287.8	1009.6	1295.5	1016.1
1295.5	1016.1	1303.2	1022.6
1303.2	1022.6	1310.9	1029.1
1310.9	1029.1	1318.7	1035.6
1318.7	1035.6	1326.4	1042.1
1326.4	1042.1	1334.1	1048.6
1334.1	1048.6	1341.7	1055.2
1341.7	1055.2	1349.4	1061.8
1349.4	1061.8	1357	1068.4
1357	1068.4	1364.7	1074.9
1364.7	1074.9	1372.4	1081.4
