6175.6	3474.9	6165.3	3472.7
6165.3	3472.7	6155.5	3469
6155.5	3469	6146	3464.4
6146	3464.4	6136.8	3459.5
6136.8	3459.5	6127.4	3454.7
6127.4	3454.7	6117.9	3450.4
6117.9	3450.4	6108.3	3446
6108.3	3446	6099.1	3441
6099.1	3441	6090.1	3435.6
6090.1	3435.6	6081.1	3430.2
6081.1	3430.2	6072	3424.9
6072	3424.9	6063	3419.6
6063	3419.6	6054.1	3413.9
6054.1	3413.9	6045.5	3407.9
6045.5	3407.9	6037.1	3401.6
6037.1	3401.6	6028.9	3395.1
6028.9	3395.1	6020.9	3388.3
6020.9	3388.3	6013	3381.4
6013	3381.4	6005.2	3374.3
6005.2	3374.3	5997.5	3367.2
5997.5	3367.2	5990.1	3359.8
5990.1	3359.8	5982.8	3352.2
5982.8	3352.2	5975.9	3344.3
5975.9	3344.3	5969.2	3336.2
5969.2	3336.2	5962.6	3328.1
5962.6	3328.1	5956	3319.9
5956	3319.9	5949.2	3311.9
5949.2	3311.9	5942.7	3303.6
5942.7	3303.6	5936.8	3295
5936.8	3295	5931.5	3285.9
5931.5	3285.9	5926.1	3276.9
5926.1	3276.9	5920.7	3267.9
5920.7	3267.9	5915.4	3258.8
5915.4	3258.8	5910.5	3249.6
5910.5	3249.6	5905.8	3240.2
5905.8	3240.2	5900.4	3231.1
5900.4	3231.1	5894.4	3222.6
5894.4	3222.6	5888.7	3213.8
5888.7	3213.8	5882.4	3205.4
5882.4	3205.4	5875.7	3197.3
5875.7	3197.3	5868.5	3189.7
5868.5	3189.7	5861.1	3182.2
5861.1	3182.2	5853.7	3174.7
5853.7	3174.7	5846.3	3167.4
5846.3	3167.4	5838.6	3160.2
5838.6	3160.2	5830.8	3153.2
5830.8	3153.2	5822.8	3146.3
5822.8	3146.3	5814.8	3139.5
5814.8	3139.5	5806.9	3132.7
5806.9	3132.7	5798.9	3125.8
5798.9	3125.8	5791	3119
5791	3119	5783	3112.1
5783	3112.1	5775.1	3105.2
5775.1	3105.2	5767.1	3098.4
5767.1	3098.4	5759.1	3091.6
5759.1	3091.6	5751.1	3084.8
5751.1	3084.8	5743	3078.1
5743	3078.1	5734.9	3071.5
5734.9	3071.5	5726.7	3064.8
5726.7	3064.8	5718.6	3058.2
5718.6	3058.2	5710.5	3051.5
5710.5	3051.5	5702.4	3044.8
5702.4	3044.8	5694.4	3038
5694.4	3038	5686.5	3031.1
5686.5	3031.1	5678.6	3024.2
5678.6	3024.2	5670.9	3017.1
5670.9	3017.1	5663.1	3010
5663.1	3010	5655.4	3003
5655.4	3003	5647.6	2995.9
5647.6	2995.9	5639.7	2988.9
5639.7	2988.9	5631.8	2982
5631.8	2982	5623.9	2975.2
5623.9	2975.2	5615.9	2968.3
5615.9	2968.3	5607.9	2961.5
5607.9	2961.5	5600	2954.6
5600	2954.6	5592	2947.8
5592	2947.8	5584.1	2941
5584.1	2941	5576.1	2934.1
5576.1	2934.1	5568.1	2927.3
5568.1	2927.3	5560.1	2920.5
5560.1	2920.5	5552.1	2913.7
5552.1	2913.7	5544.1	2907
5544.1	2907	5536.1	2900.2
5536.1	2900.2	5528.1	2893.4
5528.1	2893.4	5520.1	2886.6
5520.1	2886.6	5512.1	2879.7
5512.1	2879.7	5504.2	2872.8
5504.2	2872.8	5496.3	2865.9
5496.3	2865.9	5488.4	2859
5488.4	2859	5480.5	2852.1
5480.5	2852.1	5472.5	2845.3
5472.5	2845.3	5464.3	2838.7
5464.3	2838.7	5455.8	2832.5
5455.8	2832.5	5447.1	2826.6
5447.1	2826.6	5438.1	2821.2
5438.1	2821.2	5428.9	2816.2
5428.9	2816.2	5419.5	2811.5
5419.5	2811.5	5410	2807.1
5410	2807.1	5400.4	2802.7
