5857.6	2835.2	5867.1	2831.8
5867.1	2831.8	5876.5	2828.3
5876.5	2828.3	5885.8	2824.5
5885.8	2824.5	5895	2820.5
5895	2820.5	5903.9	2815.7
5903.9	2815.7	5912.4	2810.3
5912.4	2810.3	5920.6	2804.5
5920.6	2804.5	5929	2799
5929	2799	5937.7	2793.9
5937.7	2793.9	5946.4	2788.9
5946.4	2788.9	5955.1	2783.8
5955.1	2783.8	5963.8	2778.8
5963.8	2778.8	5972.6	2773.9
5972.6	2773.9	5981.4	2769
5981.4	2769	5990.2	2764.1
5990.2	2764.1	5999	2759.3
5999	2759.3	6008	2754.8
6008	2754.8	6017.2	2750.6
6017.2	2750.6	6026.4	2746.5
6026.4	2746.5	6035.6	2742.4
6035.6	2742.4	6044.8	2738.3
6044.8	2738.3	6053.9	2734.1
6053.9	2734.1	6062.7	2729.3
6062.7	2729.3	6071.1	2723.8
6071.1	2723.8	6079.1	2717.6
6079.1	2717.6	6086.9	2711.2
6086.9	2711.2	6094.9	2705.2
6094.9	2705.2	6103.3	2699.6
6103.3	2699.6	6111.8	2694.2
6111.8	2694.2	6120.4	2689
6120.4	2689	6129.1	2683.9
6129.1	2683.9	6137.9	2679.1
6137.9	2679.1	6146.8	2674.4
6146.8	2674.4	6155.9	2670.1
6155.9	2670.1	6165.2	2666.1
6165.2	2666.1	6174.5	2662.4
6174.5	2662.4	6183.9	2658.8
6183.9	2658.8	6193.4	2655.4
6193.4	2655.4	6202.9	2652.3
6202.9	2652.3	6212.6	2649.3
6212.6	2649.3	6222.3	2646.7
6222.3	2646.7	6232.1	2644.4
6232.1	2644.4	6241.9	2642.4
6241.9	2642.4	6251.8	2640.4
6251.8	2640.4	6261.7	2638.6
6261.7	2638.6	6271.6	2637
6271.6	2637	6281.6	2635.9
6281.6	2635.9	6291.7	2635.1
6291.7	2635.1	6301.7	2634.7
6301.7	2634.7	6311.8	2634.4
6311.8	2634.4	6321.8	2634.2
6321.8	2634.2	6331.9	2634.1
6331.9	2634.1	6342	2634.2
6342	2634.2	6352	2634.9
6352	2634.9	6362	2635.8
6362	2635.8	6372	2636.9
6372	2636.9	6382	2638.2
6382	2638.2	6391.9	2639.7
6391.9	2639.7	6401.8	2641.7
6401.8	2641.7	6411.6	2644
6411.6	2644	6421.3	2646.6
6421.3	2646.6	6431	2649.2
6431	2649.2	6440.7	2652
6440.7	2652	6450.3	2654.9
6450.3	2654.9	6459.9	2658.1
6459.9	2658.1	6469.4	2661.5
6469.4	2661.5	6478.8	2665.1
6478.8	2665.1	6488.1	2668.9
6488.1	2668.9	6497.2	2673.1
6497.2	2673.1	6506.2	2677.6
6506.2	2677.6	6515	2682.5
6515	2682.5	6523.7	2687.5
6523.7	2687.5	6532.4	2692.7
6532.4	2692.7	6540.9	2698
6540.9	2698	6549.3	2703.6
6549.3	2703.6	6557.5	2709.4
6557.5	2709.4	6565.6	2715.4
6565.6	2715.4	6573.5	2721.6
6573.5	2721.6	6581.3	2728
6581.3	2728	6588.8	2734.7
6588.8	2734.7	6596.1	2741.6
6596.1	2741.6	6603.4	2748.6
6603.4	2748.6	6610.5	2755.6
6610.5	2755.6	6617.6	2762.8
6617.6	2762.8	6624.5	2770.1
6624.5	2770.1	6631.1	2777.7
6631.1	2777.7	6637.2	2785.7
6637.2	2785.7	6643.3	2793.7
6643.3	2793.7	6649.3	2801.8
6649.3	2801.8	6655.2	2809.9
6655.2	2809.9	6660.8	2818.3
6660.8	2818.3	6666.2	2826.8
6666.2	2826.8	6671.3	2835.4
6671.3	2835.4	6676.2	2844.3
6676.2	2844.3	6680.9	2853.1
6680.9	2853.1	6685.6	2862
6685.6	2862	6689.9	2871.1
6689.9	2871.1	6693.7	2880.5
6693.7	2880.5	6697.1	2889.9
6697.1	2889.9	6700.3	2899.4
6700.3	2899.4	6703.5	2909
6703.5	2909	6706.6	2918.6
6706.6	2918.6	6709.6	2928.2
6709.6	2928.2	6712.1	2937.9
6712.1	2937.9	6714.4	2947.7
6714.4	2947.7	6716.4	2957.6
6716.4	2957.6	6718.3	2967.5
6718.3	2967.5	6719.7	2977.4
6719.7	2977.4	6720.6	2987.4
6720.6	2987.4	6721.3	2997.5
6721.3	2997.5	6722.2	3007.5
6722.2	3007.5	6722.9	3017.5
6722.9	3017.5	6723.5	3027.6
6723.5	3027.6	6723.8	3037.6
6723.8	3037.6	6723.7	3047.7
6723.7	3047.7	6723.1	3057.8
6723.1	3057.8	6722.3	3067.8
6722.3	3067.8	6721.2	3077.8
6721.2	3077.8	6719.9	3087.8
6719.9	3087.8	6718.5	3097.7
6718.5	3097.7	6716.7	3107.6
6716.7	3107.6	6714.6	3117.5
6714.6	3117.5	6711.9	3127.1
6711.9	3127.1	6708.9	3136.8
6708.9	3136.8	6706.1	3146.4
6706.1	3146.4	6703.4	3156.1
6703.4	3156.1	6700.6	3165.8
6700.6	3165.8	6697.4	3175.3
6697.4	3175.3	6693.9	3184.8
6693.9	3184.8	6690.1	3194.1
6690.1	3194.1	6686.1	3203.3
6686.1	3203.3	6681.8	3212.4
6681.8	3212.4	6677.1	3221.3
6677.1	3221.3	6672.2	3230.1
6672.2	3230.1	6667	3238.7
6667	3238.7	6661.8	3247.3
6661.8	3247.3	6656.5	3255.9
6656.5	3255.9	6651.2	3264.4
6651.2	3264.4	6645.3	3272.6
6645.3	3272.6	6639.1	3280.5
6639.1	3280.5	6632.6	3288.2
6632.6	3288.2	6626.1	3295.9
6626.1	3295.9	6619.5	3303.5
6619.5	3303.5	6612.7	3310.9
6612.7	3310.9	6605.6	3318
6605.6	3318	6598.6	3325.2
6598.6	3325.2	6591.5	3332.4
6591.5	3332.4	6584.2	3339.3
6584.2	3339.3	6576.6	3345.9
6576.6	3345.9	6568.6	3352
6568.6	3352	6560.4	3357.8
6560.4	3357.8	6552.2	3363.6
6552.2	3363.6	6543.9	3369.3
6543.9	3369.3	6535.5	3374.8
6535.5	3374.8	6526.9	3380
6526.9	3380	6518.1	3385
6518.1	3385	6509.3	3389.8
6509.3	3389.8	6500.4	3394.5
6500.4	3394.5	6491.4	3399
6491.4	3399	6482.3	3403.3
6482.3	3403.3	6473	3407.3
6473	3407.3	6463.6	3410.8
6463.6	3410.8	6454.1	3414.1
6454.1	3414.1	6444.5	3417.2
6444.5	3417.2	6434.9	3420
6434.9	3420	6425.2	3422.7
6425.2	3422.7	6415.4	3425.2
6415.4	3425.2	6405.6	3427.4
6405.6	3427.4	6395.7	3429.3
6395.7	3429.3	6385.8	3430.9
6385.8	3430.9	6375.8	3432.1
6375.8	3432.1	6365.8	3433
6365.8	3433	6355.7	3433.7
6355.7	3433.7	6345.7	3434.2
6345.7	3434.2	6335.6	3434.6
6335.6	3434.6	6325.6	3434.7
6325.6	3434.7	6315.5	3434.6
6315.5	3434.6	6305.5	3434.2
6305.5	3434.2	6295.4	3433.5
6295.4	3433.5	6285.4	3432.6
6285.4	3432.6	6275.4	3431.4
6275.4	3431.4	6265.4	3430.2
6265.4	3430.2	6255.5	3428.6
6255.5	3428.6	6245.6	3426.6
6245.6	3426.6	6235.8	3424.4
6235.8	3424.4	6226	3422
6226	3422	6216.2	3419.8
6216.2	3419.8	6206.5	3417.2
6206.5	3417.2	6196.9	3414.2
6196.9	3414.2	6187.5	3410.6
6187.5	3410.6	6178.2	3406.8
6178.2	3406.8	6168.8	3403
6168.8	3403	6159.5	3399.2
6159.5	3399.2	6150.3	3395.2
6150.3	3395.2	6141.2	3390.9
6141.2	3390.9	6132.3	3386.2
6132.3	3386.2	6123.6	3381.1
6123.6	3381.1	6115.1	3375.9
6115.1	3375.9	6106.5	3370.6
6106.5	3370.6	6097.9	3365.3
6097.9	3365.3	6089.5	3359.8
6089.5	3359.8	6081.3	3353.9
6081.3	3353.9	6073.4	3347.7
6073.4	3347.7	6065.8	3341.1
6065.8	3341.1	6058.3	3334.4
6058.3	3334.4	6050.7	3327.8
6050.7	3327.8	6043.3	3321
6043.3	3321	6036.1	3314
6036.1	3314	6029.2	3306.7
6029.2	3306.7	6022.5	3299.1
6022.5	3299.1	6016.1	3291.4
6016.1	3291.4	6009.7	3283.6
6009.7	3283.6	6003.1	3276
6003.1	3276	5996.6	3268.3
5996.6	3268.3	5990.2	3260.6
5990.2	3260.6	5984	3252.7
5984	3252.7	5977.9	3244.6
5977.9	3244.6	5971.9	3236.6
5971.9	3236.6	5965.4	3228.8
5965.4	3228.8	5958.7	3221.4
5958.7	3221.4	5952.2	3213.7
5952.2	3213.7	5945.8	3205.9
5945.8	3205.9	5939.3	3198.3
5939.3	3198.3	5932.4	3191
5932.4	3191	5925.2	3183.9
5925.2	3183.9	5917.7	3177.2
5917.7	3177.2	5909.9	3170.8
5909.9	3170.8	5901.9	3164.8
5901.9	3164.8	5893.8	3158.8
5893.8	3158.8	5885.7	3152.7
5885.7	3152.7	5877.8	3146.6
5877.8	3146.6	5869.8	3140.4
5869.8	3140.4	5861.9	3134.2
5861.9	3134.2	5854	3128
5854	3128	5846.1	3121.7
5846.1	3121.7	5838.2	3115.5
5838.2	3115.5	5830.4	3109.2
5830.4	3109.2	5822.5	3102.9
5822.5	3102.9	5814.7	3096.5
5814.7	3096.5	5806.9	3090.2
5806.9	3090.2	5799.1	3083.8
5799.1	3083.8	5791.4	3077.4
5791.4	3077.4	5783.6	3071
5783.6	3071	5775.9	3064.6
5775.9	3064.6	5768.1	3058.2
5768.1	3058.2	5760.4	3051.7
5760.4	3051.7	5752.7	3045.2
5752.7	3045.2	5745	3038.7
5745	3038.7	5737.3	3032.2
5737.3	3032.2	5729.7	3025.7
5729.7	3025.7	5722	3019.2
5722	3019.2	5714.4	3012.7
5714.4	3012.7	5706.7	3006.1
5706.7	3006.1	5699.1	2999.5
5699.1	2999.5	5691.5	2993
5691.5	2993	5683.9	2986.4
5683.9	2986.4	5676.3	2979.8
5676.3	2979.8	5668.7	2973.2
5668.7	2973.2	5661.1	2966.6
5661.1	2966.6	5653.5	2960
5653.5	2960	5645.9	2953.3
5645.9	2953.3	5638.4	2946.7
5638.4	2946.7	5630.8	2940.1
5630.8	2940.1	5623.2	2933.4
5623.2	2933.4	5615.7	2926.8
5615.7	2926.8	5608.1	2920.1
5608.1	2920.1	5600.6	2913.5
5600.6	2913.5	5593.1	2906.8
5593.1	2906.8	5585.5	2900.1
5585.5	2900.1	5578	2893.5
5578	2893.5	5570.4	2886.8
5570.4	2886.8	5562.9	2880.1
5562.9	2880.1	5555.4	2873.4
5555.4	2873.4	5547.8	2866.8
5547.8	2866.8	5540.3	2860.1
5540.3	2860.1	5532.8	2853.4
5532.8	2853.4	5525.2	2846.8
5525.2	2846.8	5517.7	2840.1
5517.7	2840.1	5510.2	2833.4
5510.2	2833.4	5502.6	2826.8
5502.6	2826.8	5495.1	2820.1
5495.1	2820.1	5487.5	2813.5
5487.5	2813.5	5480	2806.8
5480	2806.8	5472.4	2800.2
5472.4	2800.2	5464.8	2793.5
5464.8	2793.5	5457.3	2786.9
5457.3	2786.9	5449.7	2780.3
5449.7	2780.3	5442.1	2773.7
5442.1	2773.7	5434.5	2767
5434.5	2767	5427	2760.4
5427	2760.4	5419.4	2753.8
5419.4	2753.8	5411.8	2747.2
5411.8	2747.2	5404.2	2740.6
5404.2	2740.6	5396.6	2734
5396.6	2734	5389	2727.5
5389	2727.5	5381.4	2720.9
5381.4	2720.9	5373.7	2714.3
5373.7	2714.3	5366.1	2707.7
5366.1	2707.7	5358.5	2701.1
5358.5	2701.1	5350.9	2694.6
5350.9	2694.6	5343.3	2688
5343.3	2688	5335.6	2681.5
5335.6	2681.5	5328	2674.9
5328	2674.9	5320.4	2668.4
5320.4	2668.4	5312.7	2661.8
5312.7	2661.8	5305.1	2655.3
5305.1	2655.3	5297.4	2648.7
5297.4	2648.7	5289.8	2642.2
5289.8	2642.2	5282.1	2635.6
5282.1	2635.6	5274.5	2629.1
5274.5	2629.1	5266.8	2622.6
5266.8	2622.6	5259.2	2616
5259.2	2616	5251.5	2609.5
5251.5	2609.5	5243.8	2603
5243.8	2603	5236.2	2596.5
5236.2	2596.5	5228.5	2590
5228.5	2590	5220.8	2583.4
5220.8	2583.4	5213.2	2576.9
5213.2	2576.9	5205.5	2570.4
5205.5	2570.4	5197.8	2563.9
5197.8	2563.9	5190.2	2557.4
5190.2	2557.4	5182.5	2550.9
5182.5	2550.9	5174.8	2544.4
5174.8	2544.4	5167.1	2537.9
5167.1	2537.9	5159.4	2531.4
5159.4	2531.4	5151.8	2524.9
5151.8	2524.9	5144.1	2518.4
5144.1	2518.4	5136.4	2511.9
5136.4	2511.9	5128.7	2505.4
5128.7	2505.4	5121	2498.9
5121	2498.9	5113.4	2492.4
5113.4	2492.4	5105.7	2485.9
5105.7	2485.9	5098	2479.4
5098	2479.4	5090.3	2472.9
5090.3	2472.9	5082.6	2466.4
5082.6	2466.4	5074.9	2459.9
5074.9	2459.9	5067.3	2453.4
5067.3	2453.4	5059.6	2446.9
5059.6	2446.9	5051.9	2440.4
5051.9	2440.4	5044.2	2433.9
5044.2	2433.9	5036.5	2427.4
5036.5	2427.4	5028.8	2420.9
5028.8	2420.9	5021.2	2414.4
5021.2	2414.4	5013.5	2407.9
5013.5	2407.9	5005.8	2401.4
5005.8	2401.4	4998.1	2394.9
4998.1	2394.9	4990.4	2388.4
4990.4	2388.4	4982.8	2381.9
4982.8	2381.9	4975.1	2375.4
4975.1	2375.4	4967.4	2368.9
4967.4	2368.9	4959.7	2362.4
4959.7	2362.4	4952.1	2355.9
4952.1	2355.9	4944.4	2349.3
4944.4	2349.3	4936.7	2342.8
4936.7	2342.8	4929.1	2336.3
4929.1	2336.3	4921.4	2329.8
4921.4	2329.8	4913.7	2323.3
4913.7	2323.3	4906.1	2316.8
4906.1	2316.8	4898.4	2310.2
4898.4	2310.2	4890.7	2303.7
4890.7	2303.7	4883.1	2297.2
4883.1	2297.2	4875.4	2290.7
4875.4	2290.7	4867.8	2284.1
4867.8	2284.1	4860.1	2277.6
4860.1	2277.6	4852.4	2271.1
4852.4	2271.1	4844.8	2264.5
4844.8	2264.5	4837.1	2258
4837.1	2258	4829.5	2251.5
4829.5	2251.5	4821.8	2244.9
4821.8	2244.9	4814.2	2238.4
4814.2	2238.4	4806.5	2231.9
4806.5	2231.9	4798.9	2225.3
4798.9	2225.3	4791.2	2218.8
4791.2	2218.8	4783.6	2212.2
4783.6	2212.2	4776	2205.7
4776	2205.7	4768.3	2199.2
4768.3	2199.2	4760.7	2192.6
4760.7	2192.6	4753	2186.1
4753	2186.1	4745.4	2179.5
4745.4	2179.5	4737.7	2173
4737.7	2173	4730.1	2166.4
4730.1	2166.4	4722.5	2159.9
4722.5	2159.9	4714.8	2153.3
4714.8	2153.3	4707.2	2146.8
4707.2	2146.8	4699.5	2140.2
4699.5	2140.2	4691.9	2133.7
4691.9	2133.7	4684.3	2127.1
4684.3	2127.1	4676.6	2120.6
4676.6	2120.6	4669	2114
4669	2114	4661.4	2107.5
4661.4	2107.5	4653.7	2100.9
4653.7	2100.9	4646.1	2094.3
4646.1	2094.3	4638.5	2087.8
4638.5	2087.8	4630.8	2081.2
4630.8	2081.2	4623.2	2074.7
4623.2	2074.7	4615.6	2068.1
4615.6	2068.1	4607.9	2061.6
4607.9	2061.6	4600.3	2055
4600.3	2055	4592.7	2048.4
4592.7	2048.4	4585	2041.9
4585	2041.9	4577.4	2035.3
4577.4	2035.3	4569.8	2028.8
4569.8	2028.8	4562.2	2022.2
4562.2	2022.2	4554.5	2015.6
4554.5	2015.6	4546.9	2009.1
4546.9	2009.1	4539.3	2002.5
4539.3	2002.5	4531.6	1995.9
4531.6	1995.9	4524	1989.4
4524	1989.4	4516.4	1982.8
4516.4	1982.8	4508.8	1976.3
4508.8	1976.3	4501.1	1969.7
4501.1	1969.7	4493.5	1963.1
4493.5	1963.1	4485.9	1956.6
4485.9	1956.6	4478.3	1950
4478.3	1950	4470.6	1943.4
4470.6	1943.4	4463	1936.9
4463	1936.9	4455.4	1930.3
4455.4	1930.3	4447.8	1923.7
4447.8	1923.7	4440.1	1917.2
4440.1	1917.2	4432.5	1910.6
4432.5	1910.6	4424.9	1904
4424.9	1904	4417.3	1897.5
4417.3	1897.5	4409.6	1890.9
4409.6	1890.9	4402	1884.3
4402	1884.3	4394.4	1877.8
4394.4	1877.8	4386.8	1871.2
4386.8	1871.2	4379.1	1864.6
4379.1	1864.6	4371.5	1858.1
4371.5	1858.1	4363.9	1851.5
